시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 115,경상북도 구미시 봉곡동 574,봉곡로-5,01,,N,36.14899697,128.3104831,4,6.6,14,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 78,경상북도 구미시 봉곡동 574,봉곡남로-4,01,,N,36.14875199,128.3107699,4,7.1,20,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 84,경상북도 구미시 봉곡동 574,봉곡남로-5,01,,N,36.14887995,128.3113824,2,4,7.6,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 83,경상북도 구미시 봉곡동 574,봉곡남로-6,01,,N,36.14904106,128.3112718,2,4,59,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 93,경상북도 구미시 봉곡동 624,봉곡남로-7,01,,N,36.14946464,128.3122967,2,4,8.6,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡서로,경상북도 구미시 봉곡서로 3,경상북도 구미시 봉곡동 571,봉곡서로-7,01,,N,36.15064528,128.3063947,4,8.9,14,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 92,경상북도 구미시 봉곡동 624,봉곡남로-8,01,,N,36.14929962,128.3123964,2,4,7.6,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 131,경상북도 구미시 봉곡동 574,봉곡로-6,01,,N,36.1505077,128.3105667,4,6,13,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 93,경상북도 구미시 봉곡동 624,봉곡남로-9,01,,N,36.14943779,128.3124765,4,5.9,14,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 141,경상북도 구미시 봉곡동 574,봉곡로-7,01,,N,36.15128916,128.3106138,4,6.1,13,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 143,경상북도 구미시 봉곡동 574,봉곡로-8,01,,N,36.15148737,128.3106313,4,6.3,13,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 120,경상북도 구미시 봉곡동 574,봉곡남로-10,01,,N,36.15032468,128.3148847,2,3.9,7.5,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 103,경상북도 구미시 봉곡동 624,봉곡남로-11,01,,N,36.1499812,128.3135402,2,3.9,6.7,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 116,경상북도 구미시 봉곡동 574,봉곡남로-12,01,,N,36.15032296,128.3146143,4,7.9,13,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 108,경상북도 구미시 봉곡동 624,봉곡남로-13,01,,N,36.14981549,128.3136449,2,4,7.6,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 120,경상북도 구미시 봉곡동 574,봉곡남로-14,01,,N,36.15050357,128.3150527,4,8,13,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 58,경상북도 구미시 봉곡동 586,봉곡로-9,01,,N,36.14379905,128.3101068,2,4,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 128-1,경상북도 구미시 봉곡동 574,봉곡남로-15,01,,N,36.15084851,128.3161525,2,3.9,5.9,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡동로 4,경상북도 구미시 봉곡동 574,봉곡로-10,01,,N,36.15051298,128.3148293,4,3.9,23,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로25길,경상북도 구미시 봉곡남로25길 3,경상북도 구미시 봉곡동 574,봉곡남로25길-1,01,,N,36.15165285,128.3175809,1,4.4,5.8,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 60,경상북도 구미시 봉곡동 586,봉곡로-11,01,,N,36.14395286,128.3099549,6,8.4,24,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 55-1,경상북도 구미시 봉곡동 586,봉곡로-12,01,,N,36.14382089,128.3097686,2,4,5.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 70,경상북도 구미시 봉곡동 586,봉곡로-13,01,,N,36.14496656,128.310233,2,4,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 69,경상북도 구미시 봉곡동 586,봉곡로-14,01,,N,36.14498938,128.3098952,2,4,6.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 85,경상북도 구미시 봉곡동 586,봉곡로-15,01,,N,36.14626418,128.3100338,2,4,6.7,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 84,경상북도 구미시 봉곡동 586,봉곡로-16,01,,N,36.14623985,128.3103696,2,4,6.7,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 95,경상북도 구미시 봉곡동 627,봉곡로-17,01,,N,36.14732358,128.3101486,2,3.9,9.5,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로11길,경상북도 구미시 야은로11길 39,경상북도 구미시 봉곡동 24-1,야은로11길-1,01,,N,36.14305748,128.3132391,2,3.8,6.2,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 96,경상북도 구미시 봉곡동 627,봉곡로-18,01,,N,36.14729816,128.3104855,2,4,7.7,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,송선로,경상북도 구미시 송선로 359,경상북도 구미시 선기동 518-10,송선로-1,01,,N,36.13902144,128.3084155,4,4,5.9,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,도봉로1길,경상북도 구미시 도봉로1길 17,경상북도 구미시 봉곡동 24-2,도봉로1길-7,01,,N,36.14080209,128.3118551,2,3.9,6.3,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로13길,경상북도 구미시 야은로13길 8,경상북도 구미시 봉곡동 24-3,야은로13길-2,01,,N,36.14069424,128.3119731,2,3.9,6.3,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로13길,경상북도 구미시 야은로13길 10,경상북도 구미시 봉곡동 24-2,야은로13길-3,01,,N,36.14079475,128.3119783,2,4,6.7,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,도봉로1길,경상북도 구미시 도봉로1길 8-27,경상북도 구미시 봉곡동 24-2,도봉로1길-8,01,,N,36.14119708,128.3125222,2,4,5.5,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,도봉로1길,경상북도 구미시 도봉로1길 8-22,경상북도 구미시 봉곡동 27-2,도봉로1길-9,01,,N,36.14119705,128.3126529,1,3.9,6.3,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로2길,경상북도 구미시 봉곡로2길 1,경상북도 구미시 봉곡동 586,봉곡로2길-1,01,,N,36.14157627,128.3098633,1,4,9.6,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 36,경상북도 구미시 봉곡동 586,봉곡로-19,01,,N,36.14190521,128.3098999,2,3.9,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 41,경상북도 구미시 봉곡동 586,봉곡로-20,04,,N,36.14210574,128.3094245,1,10,10,N,,,,,Y,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로9길,경상북도 구미시 야은로9길 5,경상북도 구미시 봉곡동 586,야은로9길-1,01,,N,36.14241825,128.308159,5,8,23,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 43,경상북도 구미시 봉곡동 586,봉곡로-21,01,,N,36.14276196,128.3096542,2,3.8,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,도봉로1길,경상북도 구미시 도봉로1길 11-2,경상북도 구미시 봉곡동 25-6,도봉로1길-10,01,,N,36.14032877,128.3123095,1,3.9,5,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,도봉로1길,경상북도 구미시 도봉로1길 11-2,경상북도 구미시 봉곡동 25-5,도봉로1길-11,01,,N,36.14044789,128.3121322,2,3.9,6.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로,경상북도 구미시 봉곡로 48,경상북도 구미시 봉곡동 586,봉곡로-22,01,,N,36.14273954,128.309991,2,4,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로,경상북도 구미시 야은로 191,경상북도 구미시 부곡동 122-2,야은로-13,01,,N,36.14309882,128.3054833,6,4,18,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡서로,경상북도 구미시 봉곡서로 87-10,경상북도 구미시 봉곡동 571,봉곡서로-8,01,,N,36.1589411,128.3071123,2,3,7.7,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡서로,경상북도 구미시 봉곡서로 87-8,경상북도 구미시 봉곡동 571,봉곡서로-9,01,Y,N,36.15842818,128.3068833,1,3.8,7.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,도봉로1길,경상북도 구미시 도봉로1길 8-4,경상북도 구미시 봉곡동 27-2,도봉로1길-12,01,,N,36.14035314,128.3128266,1,3.9,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡서로,경상북도 구미시 봉곡서로 87-8,경상북도 구미시 봉곡동 571,봉곡서로-10,01,Y,N,36.15850215,128.3069922,4,6,11,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로5길,경상북도 구미시 야은로5길 3,경상북도 구미시 부곡동 82-1,야은로5길-1,01,,N,36.14405899,128.302191,1,3.9,8.7,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로,경상북도 구미시 야은로 106,경상북도 구미시 부곡동 218-2,야은로-14,01,,N,36.14656046,128.295159,1,4,8.6,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,송선로4길,경상북도 구미시 송선로4길 7,경상북도 구미시 선기동 202-4,송선로4길-1,04,,N,36.14339275,128.2951155,3,4,5.9,N,,,,,Y,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,송선로,경상북도 구미시 송선로 209-1,경상북도 구미시 선기동 202-4,송선로-2,01,,N,36.14457664,128.293671,2,4,5.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로,경상북도 구미시 야은로 106,경상북도 구미시 부곡동 362-3,야은로-15,01,,N,36.14644631,128.2950548,7,8,27,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,야은로,경상북도 구미시 야은로 106,경상북도 구미시 부곡동 218-2,야은로-16,01,,N,36.14622393,128.295236,1,3.9,8.4,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,송선로1길,경상북도 구미시 송선로1길 41-1,경상북도 구미시 부곡동 408-5,송선로1길-1,04,,N,36.14836287,128.2896291,5,8,16,Y,,,,,Y,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,송선로2길,경상북도 구미시 송선로1길 41-1,경상북도 구미시 부곡동 408-5,송선로2길-1,04,,N,36.14854481,128.2896169,1,4,13,N,,,,,Y,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,송선로3길,경상북도 구미시 송선로1길 41-1,경상북도 구미시 부곡동 408-5,송선로3길-1,04,,N,36.14839648,128.2899985,1,3.8,7.7,N,,,,,Y,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,수점로,경상북도 구미시 수점로 11,경상북도 구미시 선기동 747-139,수점로-1,01,,N,36.13179633,128.3044176,2,10,6.4,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선기로,경상북도 구미시 선기로 167,경상북도 구미시 선기동 747-122,선기로-1,01,,N,36.13121425,128.3063254,2,4,7.7,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원남로,경상북도 구미시 원남로 12-14,경상북도 구미시 남통동 2-3,원남로-1,01,,Y,36.12958459,128.3220475,1,3.4,7.6,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,송선로4길,경상북도 구미시 송선로1길 41-1,경상북도 구미시 부곡동 408-5,송선로4길-2,04,,N,36.14844573,128.2897854,3,3.9,11,Y,,,,,Y,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원남로,경상북도 구미시 원남로 12-50,경상북도 구미시 남통동 2-3,원남로-2,01,,Y,36.12947797,128.3221087,1,4.3,9.9,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원남로,경상북도 구미시 원남로 12-14,경상북도 구미시 남통동 2-3,원남로-3,01,,Y,36.12963013,128.3221578,2,4.3,5.2,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원남로,경상북도 구미시 원남로 12-7,경상북도 구미시 남통동 2-3,원남로-4,01,,Y,36.12995387,128.3224386,1,4.3,4,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원남로,경상북도 구미시 원남로 9,경상북도 구미시 남통동 1-7,원남로-5,04,,N,36.1310155,128.3226051,1,3.9,6.7,N,,,,,Y,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원남로,경상북도 구미시 원남로 13,경상북도 구미시 남통동 13-21,원남로-6,01,,N,36.13037774,128.3227399,2,4.3,8,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로24길,경상북도 구미시 봉곡로24길 3,경상북도 구미시 봉곡동 716-68,봉곡로24길-1,01,,N,36.15489461,128.311658,3,4,4,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로24길,경상북도 구미시 봉곡로24길 3,경상북도 구미시 봉곡동 716-68,봉곡로24길-2,01,,N,36.15494737,128.3115964,1,3.1,7.6,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡북로,경상북도 구미시 봉곡북로 69,경상북도 구미시 봉곡동 537-4,봉곡북로-6,01,,N,36.15461719,128.3117248,3,3.9,7.6,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로23길,경상북도 구미시 봉곡로23길 6-9,경상북도 구미시 봉곡동 535-1,봉곡로23길-8,01,,N,36.15532542,128.3098024,2,4,6.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로24길,경상북도 구미시 봉곡로24길 3,경상북도 구미시 봉곡동 527-5,봉곡로24길-3,01,,N,36.15501086,128.3116299,3,4,5,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,원남로,경상북도 구미시 원남로 7,경상북도 구미시 남통동 363-49,원남로-7,04,,N,36.13119408,128.3221209,4,4.9,7.3,Y,,,,,Y,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로23길,경상북도 구미시 봉곡로23길 6-6,경상북도 구미시 봉곡동 527-2,봉곡로23길-9,01,,N,36.15561243,128.3114811,3,4.1,4.1,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로23길,경상북도 구미시 봉곡로23길 6-6,경상북도 구미시 봉곡동 527-2,봉곡로23길-10,01,,N,36.15569399,128.3113424,2,4,6.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로23길,경상북도 구미시 봉곡로23길 6-20,경상북도 구미시 봉곡동 535-1,봉곡로23길-11,01,,N,36.15548708,128.3101301,2,4,6.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로23길,경상북도 구미시 봉곡로23길 6-20,경상북도 구미시 봉곡동 535-1,봉곡로23길-12,01,,N,36.15557058,128.3101917,1,4,6.7,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로,경상북도 구미시 봉곡남로 128-1,경상북도 구미시 봉곡동 584,봉곡남로-16,01,,N,36.15055634,128.3162161,2,3.9,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡로23길,경상북도 구미시 봉곡로23길 6-20,경상북도 구미시 봉곡동 535-1,봉곡로23길-13,01,,N,36.1555273,128.3102764,2,4,6.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로20길,경상북도 구미시 봉곡남로20길 6,경상북도 구미시 봉곡동 584,봉곡남로20길-1,01,,N,36.15002243,128.3150775,2,4,7.6,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,봉곡남로24길,경상북도 구미시 봉곡남로24길 3,경상북도 구미시 봉곡동 584,봉곡남로24길-1,01,,N,36.15051528,128.3163553,2,4,6.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,박정희로,경상북도 구미시 박정희로 100,경상북도 구미시 상모동 193-2,박정희로-1,01,,N,36.08774644,128.3503761,2,3,7.6,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
