시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경상북도,구미시,시도,514번,1공단로6길,3,경상북도 구미시 1공단로6길 151-39,경상북도 구미시 공단동 300-11,36.08982754,128.3773767,3,2,Y,1공단로6길-23,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,1공단로9길,3,경상북도 구미시 1공단로9길 89,경상북도 구미시 공단동 193-10,36.10987497,128.3815726,2,2,Y,1공단로9길-1,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,1공단로9길,3,경상북도 구미시 1공단로9길 89,경상북도 구미시 공단동 193-10,36.10987497,128.3815726,2,2,Y,1공단로9길-2,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,1공단로9길,3,경상북도 구미시 1공단로9길 89,경상북도 구미시 공단동 193-10,36.10987497,128.3815726,3,2,Y,1공단로9길-3,1,4,4,녹색/녹색좌회전+녹색+황색+적색,27+30+3+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,1공단로9길,3,경상북도 구미시 1공단로9길 89,경상북도 구미시 공단동 193-10,36.10987497,128.3815726,2,2,Y,1공단로9길-4,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,1공단로9길,3,경상북도 구미시 1공단로9길 89,경상북도 구미시 공단동 193-10,36.10987497,128.3815726,2,2,Y,1공단로9길-5,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,514번,1공단로9길,3,경상북도 구미시 1공단로9길 89,경상북도 구미시 공단동 193-10,36.10987497,128.3815726,3,2,Y,1공단로9길-6,1,4,5,녹색+황색+녹색좌회전+황색+적색,48+3+20+3+24,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,3공단1로,3,경상북도 구미시 3공단1로 318,경상북도 구미시 임수동 92-1,36.11045883,128.4024468,3,2,Y,3공단1로-1,1,4,5,녹색+황색+녹색좌회전+황색+적색,52+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,지방도,514번,3공단1로,3,경상북도 구미시 3공단1로 318,경상북도 구미시 임수동 92-1,36.11045883,128.4024468,2,2,Y,3공단1로-2,2,2,2,녹색+적색,24+106,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단1로,3,경상북도 구미시 3공단1로 112-7,경상북도 구미시 시미동 162-4,36.09232776,128.4038741,3,2,Y,3공단1로-3,1,3,3,녹색+황색+적색,45+3+47,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단1로,3,경상북도 구미시 3공단1로 132,경상북도 구미시 시미동 162-1,36.09356618,128.4034291,3,2,Y,3공단1로-4,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단1로,3,경상북도 구미시 3공단1로 132,경상북도 구미시 시미동 162-1,36.09356618,128.4034291,3,2,Y,3공단1로-5,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단1로,3,경상북도 구미시 3공단1로 132,경상북도 구미시 시미동 162-1,36.09356618,128.4034291,3,2,Y,3공단1로-6,6,1,1,황색,1,2,1,1,Y,00:00,23:59,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 209,경상북도 구미시 진평동 642-3,36.09930026,128.4048465,3,2,Y,3공단2로-1,1,3,3,녹색+황색+적색,121+3+26,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 209,경상북도 구미시 진평동 642-3,36.09930026,128.4048465,2,2,Y,3공단2로-2,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 198-9,경상북도 구미시 진평동 643-1,36.10108932,128.4085732,2,2,Y,3공단2로-3,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 198-9,경상북도 구미시 진평동 643-1,36.10108932,128.4085732,2,2,Y,3공단2로-4,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 198-9,경상북도 구미시 진평동 643-1,36.10108932,128.4085732,3,2,Y,3공단2로-5,1,4,3,녹색/녹색좌회전+황색+적색,26+3+120,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 198-9,경상북도 구미시 진평동 643-1,36.10108932,128.4085732,3,2,Y,3공단2로-6,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 238,경상북도 구미시 진평동 643,36.10108932,128.4085732,3,2,Y,3공단2로-7,1,3,3,녹색좌회전+황색+적색,36+3+102,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 238,경상북도 구미시 진평동 643,36.10108932,128.4085732,2,2,Y,3공단2로-8,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 이계남로 48,경상북도 구미시 진평동 643-3,36.10440821,128.4073372,2,2,Y,3공단2로-9,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060734,2,2,Y,3공단2로-10,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,3,2,Y,3공단2로-11,1,4,4,녹색+녹색/녹색좌회전+황색+적색,63+25+3+68,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,3,2,Y,3공단2로-12,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,2,2,Y,3공단2로-13,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060634,2,2,Y,3공단2로-14,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 107,경상북도 구미시 시미동 170-15,36.09030742,128.405150,2,2,Y,3공단2로-15,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,Y,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 107,경상북도 구미시 시미동 170-15,36.09030742,128.405150,2,2,Y,3공단2로-16,1,3,3,녹색+황색+적색,71+3+46,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 107,경상북도 구미시 시미동 170-15,36.09030742,128.405150,3,2,Y,3공단2로-17,1,3,3,녹색+황색+적색,121+3+26,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 107,경상북도 구미시 시미동 170-15,36.09030742,128.405150,2,2,Y,3공단2로-18,1,3,3,녹색+황색+적색,104+3+42,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 107,경상북도 구미시 시미동 170-15,36.09030742,128.405150,3,2,Y,3공단2로-19,1,3,3,녹색+황색+적색,128+3+29,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 107,경상북도 구미시 시미동 170-15,36.09030742,128.405150,2,2,Y,3공단2로-20,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,2,2,Y,3공단2로-21,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,3,2,Y,3공단2로-22,1,4,3,녹색/녹색좌회전+황색+적색,35+3+113,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,3,2,Y,3공단2로-23,1,4,3,녹색/녹색좌회전+황색+적색,27+3+125,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,2,2,Y,3공단2로-24,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,3,2,Y,3공단2로-25,1,4,5,녹색+황색+녹색좌회전+황색+적색,105+3+12+3+28,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,3,2,Y,3공단2로-26,1,4,5,녹색+황색+녹색좌회전+황색+적색,87+3+26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 127,경상북도 구미시 시미동 170-4,36.09152902,128.4060389,2,2,Y,3공단2로-27,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 137,경상북도 구미시 시미동 162-5,36.09279191,128.406013,2,2,Y,3공단2로-28,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 137,경상북도 구미시 시미동 162-5,36.09279191,128.406013,3,2,Y,3공단2로-29,1,4,5,녹색+황색+녹색좌회전+황색+적색,48+3+20+3+24,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 137,경상북도 구미시 시미동 162-5,36.09279191,128.406013,3,2,Y,3공단2로-30,1,4,3,녹색/녹색좌회전+황색+적색,20+3+107,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 137,경상북도 구미시 시미동 162-5,36.09279191,128.406013,2,2,Y,3공단2로-31,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 143,경상북도 구미시 시미동 162-3,36.09404355,128.4048105,3,2,Y,3공단2로-32,1,3,3,녹색+황색+적색,126+3+30,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 143,경상북도 구미시 시미동 162-3,36.09404355,128.4048105,3,2,Y,3공단2로-33,1,3,3,녹색+황색+적색,126+3+20,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 143,경상북도 구미시 시미동 162-3,36.09404355,128.4048105,2,2,Y,3공단2로-34,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 143,경상북도 구미시 시미동 162-3,36.09404355,128.4048105,2,2,Y,3공단2로-35,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,Y,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 143,경상북도 구미시 시미동 162-3,36.09404355,128.4048105,3,2,Y,3공단2로-36,1,3,3,녹색+황색+적색,121+3+26,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 143,경상북도 구미시 시미동 162-3,36.09404355,128.4048105,3,2,Y,3공단2로-37,1,3,3,녹색+황색+적색,89+3+20,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 209,경상북도 구미시 진평동 642-3,36.09930026,128.4048465,3,2,Y,3공단2로-38,1,4,3,녹색/녹색좌회전+황색+적색,50+3+104,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 209,경상북도 구미시 진평동 642-3,36.09930026,128.4048465,3,2,Y,3공단2로-39,1,4,5,녹색+황색+녹색좌회전+황색+적색,50+3+10+3+60,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단3로 128,경상북도 구미시 시미동 165,36.09210229,128.4117205,3,2,Y,3공단2로-40,1,4,3,녹색/녹색좌회전+황색+적색,36+3+120,2,1,1,Y,00:00,06:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,일반국도,67번,3공단2로,3,경상북도 구미시 3공단2로 300,경상북도 구미시 임수동 93-1,36.10827267,128.4088365,2,2,Y,3공단2로-41,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,일반국도,67번,3공단2로,3,경상북도 구미시 3공단2로 300,경상북도 구미시 임수동 93-1,36.10827267,128.4088365,3,2,Y,3공단2로-42,1,4,3,녹색/녹색좌회전+황색+적색,32+3+125,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 331,경상북도 구미시 임수동 92-5,36.11045598,128.4057731,2,2,Y,3공단2로-43,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 331,경상북도 구미시 임수동 92-5,36.11045598,128.4057731,2,2,Y,3공단2로-44,2,2,2,녹색+적색,17+143,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 174,경상북도 구미시 시미동 163,36.09767591,128.4075612,2,2,Y,3공단2로-45,2,2,2,녹색+적색,23+97,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 181,경상북도 구미시 시미동 162,36.09731181,128.4028014,3,2,Y,3공단2로-46,1,4,4,녹색/녹색좌회전+녹색+황색+적색,27+30+3+97,2,1,1,Y,00:00,05:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단2로,3,경상북도 구미시 3공단2로 181,경상북도 구미시 시미동 162,36.09731181,128.4028014,3,2,Y,3공단2로-47,1,4,3,녹색/녹색좌회전+황색+적색,27+3+119,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단3로,3,경상북도 구미시 3공단3로 196-11,경상북도 구미시 진평동 644-15,36.09830933,128.4115423,2,2,Y,3공단3로-1,2,2,2,녹색+적색,23+98,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단3로,3,경상북도 구미시 3공단3로 196-14,경상북도 구미시 시미동 164-1,36.09769461,128.4119682,2,2,Y,3공단3로-2,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단3로,3,경상북도 구미시 3공단3로 196-14,경상북도 구미시 시미동 164-1,36.09769461,128.4119682,3,2,Y,3공단3로-3,1,4,5,녹색+황색+녹색좌회전+황색+적색,87+3+26+3+120,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,시도,67번,3공단3로,3,경상북도 구미시 3공단3로 196-14,경상북도 구미시 시미동 164-1,36.09769461,128.4119682,3,2,Y,3공단3로-4,1,4,4,녹색+녹색/녹색좌회전+황색+적색,104+15+3+28,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
경상북도,구미시,일반국도,67번,3공단3로,3,경상북도 구미시 3공단3로 196-14,경상북도 구미시 시미동 164-1,36.09769461,128.4119682,2,2,Y,3공단3로-5,2,2,2,녹색+적색,17+133,2,1,1,N,00:00,00:00,N,N,N,,경상북도 구미시청,054-480-6114,2026-03-31
